"","id","observed_on_string","observed_on","time_observed_at","time_zone","quality_grade","url","image_url","tag_list","description","num_identification_agreements","num_identification_disagreements","latitude","longitude","species_guess","scientific_name","iconic_taxon_name","taxon_id","taxon_subfamily_name","taxon_genus_name","datetimes","utc_hour","local_hour","season","midday_dist","is_night","local_hour_diff","hour_adj","coords.x1","coords.x2","grid_id","cell_lat","cell_long","category","year","yday","daymet_tile","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","temp_min","precip"
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.502143,-80.993369,NA,NA,NA,NA,NA,NA,2019-06-14 10:00:00,NA,10,"3",NA,NA,NA,NA,28.502143,-80.993369,201,29.695652173913,-81.7391304347826,"baseline",2019,165,10490,2269237398,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/26979068","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Hemeroplanis","Hemeroplanis scopulepes","","SPECIES","Hemeroplanis scopulepes Haworth, 1809","Hemeroplanis scopulepes",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.502143,-80.993369,505,NA,NA,NA,NA,NA,"2019-06-14T09:44:10",14,6,1781029,1781029,"HUMAN_OBSERVATION","iNaturalist","Observations",26979068,NA,"Mary Keim","2019-06-15T01:28:42","CC_BY_NC_4_0","jariemames","jariemames",NA,NA,"2022-01-31T14:10:08.010Z","StillImage","COORDINATE_ROUNDED",29.77,0
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.619705,-82.298813,NA,NA,NA,NA,NA,NA,2020-06-15 12:00:00,NA,12,"3",NA,NA,NA,NA,29.619705,-82.298813,201,29.695652173913,-81.7391304347826,"baseline",2020,167,10849,2803128011,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49734561","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon melinus","","SPECIES","Strymon melinus Hübner, 1818","Strymon melinus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.619705,-82.298813,29458,NA,NA,NA,NA,NA,"2020-06-15T12:16:13",15,6,1925429,1925429,"HUMAN_OBSERVATION","iNaturalist","Observations",49734561,NA,"Mike Ostrowski","2020-06-15T23:52:22","CC_BY_NC_4_0","Geoffrey Parks","Geoffrey Parks",NA,NA,"2022-01-31T14:15:43.238Z","StillImage;StillImage","COORDINATE_ROUNDED",30.74,0
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.921453,-81.91915,NA,NA,NA,NA,NA,NA,2020-06-10 12:00:00,NA,12,"3",NA,NA,NA,NA,28.921453,-81.91915,201,29.695652173913,-81.7391304347826,"baseline",2020,162,10490,2814243766,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/50719904","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Heliconius","Heliconius charithonia","","SPECIES","Heliconius charithonia Linnaeus, 1767","Heliconius charithonia",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.921453,-81.91915,65,NA,NA,NA,NA,NA,"2020-06-10T12:16:57",10,6,1900233,1900233,"HUMAN_OBSERVATION","iNaturalist","Observations",50719904,NA,"judejustified007","2020-06-23T23:18:35","CC_BY_NC_4_0","judejustified007","judejustified007",NA,NA,"2022-01-31T14:08:49.845Z","StillImage","COORDINATE_ROUNDED",32.56,0
"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.966632,-81.673842,NA,NA,NA,NA,NA,NA,2018-06-18 10:00:00,NA,10,"3",NA,NA,NA,NA,27.966632,-81.673842,201,29.695652173913,-81.7391304347826,"baseline",2018,169,10490,1880518203,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13581656","Animalia","Arthropoda","Insecta","Orthoptera","Romaleidae","Romalea","Romalea microptera","","SPECIES","Romalea microptera (Palisot de Beauvois, 1817)","Romalea microptera",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.966632,-81.673842,29680,NA,NA,NA,NA,NA,"2018-06-18T10:11:00",18,6,1714599,1714599,"HUMAN_OBSERVATION","iNaturalist","Observations",13581656,NA,"vegasgrandma","2018-06-19T14:57:46","CC_BY_NC_4_0","vegasgrandma","vegasgrandma",NA,NA,"2022-01-31T14:14:05.337Z","StillImage","COORDINATE_ROUNDED",32,0
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.88793,-82.499633,NA,NA,NA,NA,NA,NA,2021-07-05 10:00:00,NA,10,"3",NA,NA,NA,NA,27.88793,-82.499633,201,29.695652173913,-81.7391304347826,"baseline",2021,186,10490,3325776090,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/85789193","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Cymaenes","Cymaenes tripunctus","","SPECIES","Cymaenes tripunctus Herrich-Schäffer, 1865","Cymaenes tripunctus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.88793,-82.499633,8,NA,NA,NA,NA,NA,"2021-07-05T09:33:30",5,7,1947037,1947037,"HUMAN_OBSERVATION","iNaturalist","Observations",85789193,NA,"seearley","2021-07-05T17:11:46","CC_BY_NC_4_0","seearley","seearley",NA,NA,"2022-01-31T14:16:23.623Z","StillImage;StillImage;StillImage","COORDINATE_ROUNDED",NA,NA
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.570589,-82.196144,NA,NA,NA,NA,NA,NA,2019-06-30 23:00:00,NA,23,"3",NA,NA,NA,NA,29.570589,-82.196144,201,29.695652173913,-81.7391304347826,"baseline",2019,181,10849,2283151564,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/28168441","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Eugnosta","Eugnosta sartana","","SPECIES","Eugnosta sartana","Eugnosta sartana",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.570589,-82.196144,NA,NA,NA,NA,NA,NA,"2019-06-30T22:47:00",30,6,10095278,10095278,"HUMAN_OBSERVATION","iNaturalist","Observations",28168441,NA,"Laura Gaudette","2019-07-04T12:31:53","CC_BY_4_0","Laura Gaudette","Laura Gaudette",NA,NA,"2022-01-31T14:14:48.336Z","StillImage","COORDINATE_ROUNDED",31.98,0
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.632447,-82.605332,NA,NA,NA,NA,NA,NA,2018-08-21 13:00:00,NA,13,"3",NA,NA,NA,NA,28.632447,-82.605332,201,29.695652173913,-81.7391304347826,"baseline",2018,233,10849,3070326547,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/15779793","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Eurema","Eurema daira","","SPECIES","Eurema daira (Godart, 1819)","Eurema daira",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.632447,-82.605332,199,NA,NA,NA,NA,NA,"2018-08-21T12:37:00",21,8,5137819,5137819,"HUMAN_OBSERVATION","iNaturalist","Observations",15779793,NA,"j_appleget","2018-08-24T01:38:00","CC_BY_NC_4_0","Alice Herden","Alice Herden",NA,NA,"2022-01-31T14:08:19.156Z","StillImage","COORDINATE_ROUNDED",30.83,5.88
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.826689,-81.254657,NA,NA,NA,NA,NA,NA,2021-07-28 12:00:00,NA,12,"3",NA,NA,NA,NA,28.826689,-81.254657,201,29.695652173913,-81.7391304347826,"baseline",2021,209,10490,3333530410,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/88947979","Animalia","Arthropoda","Insecta","Orthoptera","Romaleidae","Romalea","Romalea microptera","","SPECIES","Romalea microptera (Palisot de Beauvois, 1817)","Romalea microptera",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.826689,-81.254657,29558,NA,NA,NA,NA,NA,"2021-07-28T11:35:30",28,7,1714599,1714599,"HUMAN_OBSERVATION","iNaturalist","Observations",88947979,NA,"Wendy Nolff","2021-07-28T15:38:55","CC_BY_NC_4_0","Wendy Nolff","Wendy Nolff",NA,NA,"2022-01-31T14:12:29.804Z","StillImage","COORDINATE_ROUNDED",NA,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.620903,-81.54911,NA,NA,NA,NA,NA,NA,2021-08-14 10:00:00,NA,10,"3",NA,NA,NA,NA,30.620903,-81.54911,201,29.695652173913,-81.7391304347826,"baseline",2021,226,10849,3337998833,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/91116394","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura hastata","","SPECIES","Ischnura hastata Say, 1839","Ischnura hastata",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.620903,-81.54911,675,NA,NA,NA,NA,NA,"2021-08-14T09:56:22",14,8,4302729,4302729,"HUMAN_OBSERVATION","iNaturalist","Observations",91116394,NA,"laurasea","2021-08-14T14:05:50","CC_BY_NC_4_0","laurasea","laurasea",NA,NA,"2022-01-31T14:16:02.666Z","StillImage","COORDINATE_ROUNDED",NA,NA
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.254278,-81.305288,NA,NA,NA,NA,NA,NA,2018-07-15 13:00:00,NA,13,"3",NA,NA,NA,NA,28.254278,-81.305288,201,29.695652173913,-81.7391304347826,"baseline",2018,196,10490,1901037391,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/16061326","Animalia","Arthropoda","Insecta","Mantodea","Epaphroditidae","Gonatista","Gonatista grisea","","SPECIES","Gonatista grisea Fabricius, 1793","Gonatista grisea",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.254278,-81.305288,22,NA,NA,NA,NA,NA,"2018-07-15T13:10:22",15,7,1406957,1406957,"HUMAN_OBSERVATION","iNaturalist","Observations",16061326,NA,"katieqt","2018-08-31T04:34:51","CC_BY_NC_4_0","katieqt","katieqt",NA,NA,"2022-01-31T14:08:44.833Z","StillImage;StillImage;StillImage","COORDINATE_ROUNDED",33.7,0
"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.840856,-82.664971,NA,NA,NA,NA,NA,NA,2020-07-18 08:00:00,NA,8,"3",NA,NA,NA,NA,27.840856,-82.664971,201,29.695652173913,-81.7391304347826,"baseline",2020,200,10490,2823095762,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53479158","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Erythemis","Erythemis simplicicollis","","SPECIES","Erythemis simplicicollis Say, 1839","Erythemis simplicicollis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.840856,-82.664971,4,NA,NA,NA,NA,NA,"2020-07-18T08:07:00",18,7,1429340,1429340,"HUMAN_OBSERVATION","iNaturalist","Observations",53479158,NA,"sisor","2020-07-18T15:04:23","CC_BY_NC_4_0","sisor","sisor",NA,NA,"2022-01-31T14:09:13.355Z","StillImage","COORDINATE_ROUNDED",32.29,0
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.682267,-82.605613,NA,NA,NA,NA,NA,NA,2017-07-22 09:00:00,NA,9,"3",NA,NA,NA,NA,29.682267,-82.605613,201,29.695652173913,-81.7391304347826,"baseline",2017,203,10849,1584411592,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/7155795","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Lerema","Lerema accius","","SPECIES","Lerema accius Smith, 1797","Lerema accius",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.682267,-82.605613,NA,NA,NA,NA,NA,NA,"2017-07-22T09:06:57",22,7,1950133,1950133,"HUMAN_OBSERVATION","iNaturalist","Observations",7155795,NA,"Ryan Cooke","2017-07-22T13:30:12","CC_BY_NC_4_0","Ryan Cooke","Ryan Cooke",NA,NA,"2022-01-31T14:14:53.402Z","","COORDINATE_ROUNDED",31.85,17.42
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.017357,-82.242983,NA,NA,NA,NA,NA,NA,2020-08-13 13:00:00,NA,13,"3",NA,NA,NA,NA,28.017357,-82.242983,201,29.695652173913,-81.7391304347826,"baseline",2020,226,10490,2850873536,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/56333315","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Chalcophora","Chalcophora virginiensis","","SPECIES","Chalcophora virginiensis (Drury, 1770)","Chalcophora virginiensis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.017357,-82.242983,8,NA,NA,NA,NA,NA,"2020-08-13T12:40:20",13,8,6003633,6003633,"HUMAN_OBSERVATION","iNaturalist","Observations",56333315,NA,"Eric M Powell","2020-08-13T17:11:37","CC_BY_NC_4_0","wizard375","wizard375",NA,NA,"2022-01-31T14:10:34.010Z","StillImage","COORDINATE_ROUNDED",34.04,0
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.351487,-82.127506,NA,NA,NA,NA,NA,NA,2020-08-05 06:00:00,NA,6,"3",NA,NA,NA,NA,28.351487,-82.127506,201,29.695652173913,-81.7391304347826,"baseline",2020,218,10490,2851078507,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55565549","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Remigia","Remigia latipes","","SPECIES","Mocis latipes (Guenée, 1852)","Mocis latipes",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.351487,-82.127506,15,NA,NA,NA,NA,NA,"2020-08-05T06:27:00",5,8,5884258,1775584,"HUMAN_OBSERVATION","iNaturalist","Observations",55565549,NA,"Donald Fraser","2020-08-06T03:30:19","CC_BY_NC_4_0","Donald Fraser","Donald Fraser",NA,NA,"2022-01-31T14:14:47.788Z","StillImage","COORDINATE_ROUNDED",32.63,0
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.034372,-80.5807,NA,NA,NA,NA,NA,NA,2021-06-01 19:00:00,NA,19,"3",NA,NA,NA,NA,28.034372,-80.5807,201,29.695652173913,-81.7391304347826,"baseline",2021,152,10490,3330776444,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/81241994","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Anartia","Anartia jatrophae","","SPECIES","Anartia jatrophae Linnaeus, 1763","Anartia jatrophae",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.034372,-80.5807,NA,NA,NA,NA,NA,NA,"2021-06-01T18:37:19",1,6,5128007,5128007,"HUMAN_OBSERVATION","iNaturalist","Observations",81241994,NA,"Robin Stonecypher","2021-06-01T23:30:37","CC_BY_4_0","Robin Stonecypher","Robin Stonecypher",NA,NA,"2022-01-31T14:15:21.422Z","StillImage","COORDINATE_ROUNDED",NA,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.992919,-82.705731,NA,NA,NA,NA,NA,NA,2018-06-08 11:00:00,NA,11,"3",NA,NA,NA,NA,27.992919,-82.705731,201,29.695652173913,-81.7391304347826,"baseline",2018,159,10490,1850937019,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13232352","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Murgantia","Murgantia histrionica","","SPECIES","Murgantia histrionica (Hahn, 1834)","Murgantia histrionica",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.992919,-82.705731,16,NA,NA,NA,NA,NA,"2018-06-08T11:26:07",8,6,2078935,2078935,"HUMAN_OBSERVATION","iNaturalist","Observations",13232352,NA,"I. M. A. Shark","2018-06-08T15:44:51","CC_BY_NC_4_0","oliviagirgis","oliviagirgis",NA,NA,"2022-01-31T14:12:00.819Z","StillImage","COORDINATE_ROUNDED",31.32,25.93
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.56678,-80.997423,NA,NA,NA,NA,NA,NA,2019-06-22 16:00:00,NA,16,"3",NA,NA,NA,NA,28.56678,-80.997423,201,29.695652173913,-81.7391304347826,"baseline",2019,173,10490,2350331202,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/30460226","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes phaon","","SPECIES","Phyciodes phaon Edwards, 1864","Phyciodes phaon",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.56678,-80.997423,122,NA,NA,NA,NA,NA,"2019-06-22T16:20:00",22,6,1918984,1918984,"HUMAN_OBSERVATION","iNaturalist","Observations",30460226,NA,"sandy bauerschmidt","2019-08-09T02:22:38","CC_BY_NC_4_0","sandy bauerschmidt","sandy bauerschmidt",NA,NA,"2022-01-31T14:12:39.598Z","StillImage","COORDINATE_ROUNDED",33.27,0
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.006869,-81.069997,NA,NA,NA,NA,NA,NA,2021-08-21 12:00:00,NA,12,"3",NA,NA,NA,NA,29.006869,-81.069997,201,29.695652173913,-81.7391304347826,"baseline",2021,233,10490,3354991262,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/92994593","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio troilus","","SPECIES","Papilio troilus Linnaeus, 1758","Papilio troilus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.006869,-81.069997,74,NA,NA,NA,NA,NA,"2021-08-21T12:17:59",21,8,1938104,1938104,"HUMAN_OBSERVATION","iNaturalist","Observations",92994593,NA,"sunflower_eyes_","2021-08-30T01:29:55","CC_BY_NC_4_0","sunflower_eyes_","sunflower_eyes_",NA,NA,"2022-01-31T14:14:44.510Z","StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED",NA,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.681314,-82.239722,NA,NA,NA,NA,NA,NA,2020-06-12 19:00:00,NA,19,"3",NA,NA,NA,NA,29.681314,-82.239722,201,29.695652173913,-81.7391304347826,"baseline",2020,164,10849,2850804185,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/56752252","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura hastata","","SPECIES","Ischnura hastata Say, 1839","Ischnura hastata",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.681314,-82.239722,NA,NA,NA,NA,NA,NA,"2020-06-12T19:11:00",12,6,4302729,4302729,"HUMAN_OBSERVATION","iNaturalist","Observations",56752252,NA,"Caitlin Campbell","2020-08-17T16:15:43","CC0_1_0","Caitlin Campbell","Caitlin Campbell",NA,NA,"2022-01-31T14:10:42.070Z","StillImage","COORDINATE_ROUNDED",32.29,47.26
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.133911,-80.62929,NA,NA,NA,NA,NA,NA,2021-08-26 11:00:00,NA,11,"3",NA,NA,NA,NA,28.133911,-80.62929,201,29.695652173913,-81.7391304347826,"baseline",2021,238,10490,3415943822,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/92574177","Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Leptoglossus","Leptoglossus fulvicornis","","SPECIES","Leptoglossus fulvicornis (Westwood, 1842)","Leptoglossus fulvicornis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.133911,-80.62929,22,NA,NA,NA,NA,NA,"2021-08-26T10:46:39",26,8,5156101,5156101,"HUMAN_OBSERVATION","iNaturalist","Observations",92574177,NA,"Konstantin Grebennikov","2021-09-02T11:47:24","CC_BY_NC_4_0","ayanav","ayanav",NA,NA,"2022-01-31T14:11:09.961Z","StillImage","COORDINATE_ROUNDED",NA,NA
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.008753,-82.678597,NA,NA,NA,NA,NA,NA,2020-08-05 10:00:00,NA,10,"3",NA,NA,NA,NA,28.008753,-82.678597,201,29.695652173913,-81.7391304347826,"baseline",2020,218,10490,2850729370,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55491572","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Spoladea","Spoladea recurvalis","","SPECIES","Spoladea recurvalis (Fabricius, 1775)","Spoladea recurvalis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.008753,-82.678597,52,NA,NA,NA,NA,NA,"2020-08-05T10:25:55",5,8,1886251,1886251,"HUMAN_OBSERVATION","iNaturalist","Observations",55491572,NA,"G. L. Dearman","2020-08-06T15:39:46","CC_BY_NC_4_0","natureloversunite","natureloversunite",NA,NA,"2022-01-31T14:09:58.718Z","StillImage","COORDINATE_ROUNDED",32.63,0
"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.579441,-81.211978,NA,NA,NA,NA,NA,NA,2020-08-02 18:00:00,NA,18,"3",NA,NA,NA,NA,29.579441,-81.211978,201,29.695652173913,-81.7391304347826,"baseline",2020,215,10490,2850980906,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55212798","Animalia","Arthropoda","Insecta","Coleoptera","Cetoniidae","Euphoria","Euphoria sepulcralis","","SPECIES","Euphoria sepulcralis (Fabricius, 1801)","Euphoria sepulcralis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.579441,-81.211978,71,NA,NA,NA,NA,NA,"2020-08-02T17:53:48",2,8,4995949,4995949,"HUMAN_OBSERVATION","iNaturalist","Observations",55212798,NA,"scanderson","2020-08-02T22:17:06","CC_BY_NC_4_0","scanderson","scanderson",NA,NA,"2022-01-31T14:09:30.672Z","StillImage","COORDINATE_ROUNDED",30.18,0
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.66865,-82.238717,NA,NA,NA,NA,NA,NA,2018-08-25 08:00:00,NA,8,"3",NA,NA,NA,NA,29.66865,-82.238717,201,29.695652173913,-81.7391304347826,"baseline",2018,237,10849,1899768830,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/15871661","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cutina","Cutina arcuata","","SPECIES","Cutina arcuata Pogue & Ferguson, 1998","Cutina arcuata",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.66865,-82.238717,NA,NA,NA,NA,NA,NA,"2018-08-25T07:48:00",25,8,1770380,1770380,"HUMAN_OBSERVATION","iNaturalist","Observations",15871661,NA,"joannerusso","2018-08-25T12:15:10","CC_BY_4_0","joannerusso","joannerusso",NA,NA,"2022-01-31T14:13:24.639Z","StillImage","COORDINATE_ROUNDED",32.65,0
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.673736,-82.34711,NA,NA,NA,NA,NA,NA,2020-07-12 08:00:00,NA,8,"3",NA,NA,NA,NA,29.673736,-82.34711,201,29.695652173913,-81.7391304347826,"baseline",2020,194,10849,2818569948,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/52794383","Animalia","Arthropoda","Insecta","Lepidoptera","Arctiidae","Halysidota","Halysidota tessellaris","","SPECIES","Halysidota tessellaris Smith, 1797","Halysidota tessellaris",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.673736,-82.34711,30,NA,NA,NA,NA,NA,"2020-07-12T08:02:58",12,7,1814338,1814338,"HUMAN_OBSERVATION","iNaturalist","Observations",52794383,NA,"k8thegr8","2020-07-14T20:44:50","CC_BY_NC_4_0","paws1985","paws1985",NA,NA,"2022-01-31T14:08:59.294Z","StillImage;StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED",34.59,0
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.834553,-82.677125,NA,NA,NA,NA,NA,NA,2018-06-08 12:00:00,NA,12,"3",NA,NA,NA,NA,29.834553,-82.677125,201,29.695652173913,-81.7391304347826,"baseline",2018,159,10849,1850940558,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13249389","Animalia","Arthropoda","Insecta","Odonata","Calopterygidae","Hetaerina","Hetaerina titia","","SPECIES","Hetaerina titia Drury, 1773","Hetaerina titia",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.834553,-82.677125,NA,NA,NA,NA,NA,NA,"2018-06-08T12:21:00",8,6,1427158,1427158,"HUMAN_OBSERVATION","iNaturalist","Observations",13249389,NA,"Laura Gaudette","2018-06-09T02:14:48","CC_BY_4_0","Laura Gaudette","Laura Gaudette",NA,NA,"2022-01-31T14:17:52.914Z","StillImage","COORDINATE_ROUNDED",30.89,4.89
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.633123,-81.207483,NA,NA,NA,NA,NA,NA,2021-06-23 08:00:00,NA,8,"3",NA,NA,NA,NA,29.633123,-81.207483,201,29.695652173913,-81.7391304347826,"baseline",2021,174,10490,3314301387,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84169281","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Atlides","Atlides halesus","","SPECIES","Atlides halesus (Cramer, 1777)","Atlides halesus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.633123,-81.207483,2341,NA,NA,NA,NA,NA,"2021-06-23T08:26:17",23,6,1923505,1923505,"HUMAN_OBSERVATION","iNaturalist","Observations",84169281,NA,"melbag","2021-06-23T12:48:15","CC_BY_NC_4_0","melbag","melbag",NA,NA,"2022-01-31T14:15:47.783Z","StillImage","COORDINATE_ROUNDED",NA,NA
