"term","samplesize","meanlightness","sdlightness","selightness","meanred","sdred","sered","meangreen","sdgreen","segreen","meanblue","sdblue","seblue","meansolar","sdsolar","sesolar","meantemp","sdtemp","setemp","meanredness","sdredness","seredness","meanorangeness","sdorangeness","seorangeness","meanyellowness","sdyellowness","seyellowness","meanbrownness","sdbrownness","sebrownness","meandarkbrownness","sddarkbrownness","sedarkbrownness","meanbrownblackness","sdbrownblackness","sebrownblackness","meanblueness","sdblueness","seblueness","meangreenness","sdgreenness","segreenness","meanpurpleness","sdpurpleness","sepurpleness","meanpixSD","sdpixSD","sepixSD","meanpixUsed","sdpixSD","sepixSD","numvalidtaxa"
"2146","odontomachus aciculatus",5,0.41874384373631,0.0407452089657956,0.0182218114009906,112.18228840433,9.50381010640811,4.25023308863561,105.504647123891,11.8818017917459,5.31370330030451,101.463807473971,11.5229526615003,5.15322109052536,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0778492704670462","0.0461243373730898","0.0206274307566726","0.0636741250365897","0.0429259805578836","0.0191970821056524","0.560069457237923","0.0372698435545416","0.0166675807397475","0","0","0","0","0","0","0","0","0",48.4355746125767,3.70308738864279,1.65607102552549,2409.2,"3.70308738864279","1.65607102552549",1
"2147","leptogenys arcuata",4,0.420350460355141,0.104145439083927,0.0520727195419636,121.992693539678,32.0031379348432,16.0015689674216,102.75153145808,25.2065599010583,12.6032799505291,92.3860412414441,21.2211570529195,10.6105785264597,NA,NA,NA,NA,NA,NA,"0.0378302415218529","0.0487317980610452","0.0243658990305226","0.0724423585208636","0.0761972398662623","0.0380986199331312","0","0","0","0.213818308603589","0.0369562517476096","0.0184781258738048","0.181176736720444","0.0211596688154871","0.0105798344077436","0.521597280236557","0.125502501705267","0.0627512508526337","0","0","0","0","0","0","0","0","0",41.0209893750115,10.2004121564413,5.10020607822066,1567,"10.2004121564413","5.10020607822066",1
"2148","leptogenys papuana",4,0.403254679929233,0.12658816094147,0.063294080470735,108.929790046747,36.9109483681646,18.4554741840823,101.227549431607,31.9088297244313,15.9544148622157,96.7471779514188,27.8784863723868,13.9392431861934,NA,NA,NA,NA,NA,NA,"0","0","0","0.020136729051","0.0402734581020001","0.020136729051","0","0","0","0.0698305024203286","0.0785780804364084","0.0392890402182042","0.0505637969564355","0.0539987964638072","0.0269993982319036","0.572824352757855","0.144748817130057","0.0723744085650285","0","0","0","0","0","0","0","0","0",47.9463701513164,15.2045940893677,7.60229704468387,2928.75,"15.2045940893677","7.60229704468387",1
"2149","odontomachus malignus",6,0.522710232205151,0.0923921533682074,0.0377189386648457,161.223705181312,29.6159219861047,12.0906495213384,128.50428142789,26.2082944349987,10.6994913990618,105.358513243315,18.9754589541567,7.74669867880166,NA,NA,NA,NA,NA,NA,"0.134079512034142","0.0721508804358495","0.0294554735933982","0.23339270455609","0.0834563942374617","0.0340709302757219","0.0608206711514846","0.0587541635431682","0.0239862868241326","0.311700441196783","0.0487987106652798","0.0199219902059412","0.224623018885525","0.0615417945356329","0.0251243324112504","0.36775017575956","0.116140870533744","0.0474143118483857","0","0","0","0","0","0","0","0","0",49.0997245457351,17.4400384743055,7.11986589275923,2033.66666666667,"17.4400384743055","7.11986589275923",1
"2150","tetraponera nitida",12,0.362351268938247,0.0726177537651861,0.0209629398421381,103.495000308403,23.2007638165633,6.69748361744889,90.8371059695157,18.2345273297353,5.26385463118412,81.3888611214702,15.6219726808819,4.50967506629008,NA,NA,NA,NA,NA,NA,"0.0125589075313887","0.0435053318638492","0.0125589075313887","0.0475359552724593","0.0654451517171659","0.0188923879805308","0.000132758678470707","0.00045988955251393","0.000132758678470707","0.181347562943413","0.109957063362842","0.0317418700659187","0.170560943003955","0.0946320741155203","0.0273179267322841","0.594137253692538","0.0909833875159347","0.0262646416370545","0","0","0","0","0","0","0","0","0",37.8894037547655,6.3301129207848,1.82734619940792,2443.41666666667,"6.3301129207848","1.82734619940792",1
"2151","neivamyrmex alfaroi",3,0.432915282176881,0.0764560818063707,0.0441419394120922,143.164806675754,26.8973379349289,15.5291852972155,99.2216322110174,22.1309556000684,12.7773131731231,77.6219872344556,14.2556665194385,8.23051290247535,NA,NA,NA,NA,NA,NA,"0.223911677362243","0.0635506539365469","0.0366909871574421","0.271489586072921","0.115969470260228","0.0669550048725211","0.0562971603081551","0.0719542463690631","0.0415428035105153","0.411371768593927","0.083433699681015","0.0481704689703204","0.335950531695685","0.0711785833871419","0.0410949742791026","0.43856938558528","0.105479756607564","0.0608987658714334","0","0","0","0","0","0","0","0","0",28.1575185462123,2.27661563948006,1.31440465229512,1481.33333333333,"2.27661563948006","1.31440465229512",1
"2152","neivamyrmex balzani",4,0.407036491416313,0.0656404902585656,0.0328202451292828,133.406044676279,23.1956195415773,11.5978097707886,98.3278856090201,18.5579819759136,9.27899098795679,74.1825659460408,13.1018562308106,6.55092811540531,NA,NA,NA,NA,NA,NA,"0.156252869076481","0.0808771241415083","0.0404385620707541","0.253472479157675","0.102029628270119","0.0510148141350597","0.0678131458188431","0.0783286082623746","0.0391643041311873","0.42232005445213","0.0779548004535952","0.0389774002267976","0.360706839900419","0.0698242353418998","0.0349121176709499","0.476839040485181","0.0909632138885384","0.0454816069442692","0","0","0","0","0","0","0","0","0",29.7816971969942,4.67651135161041,2.3382556758052,2813.75,"4.67651135161041","2.3382556758052",1
"2153","pseudomyrmex championi",6,0.368100773744543,0.0656164770536719,0.0267878145834229,105.052682217076,18.4598298961145,7.53619399734246,90.6231214329704,15.9369553141033,6.50623476218167,82.678712392641,15.9418165517598,6.50821935414445,NA,NA,NA,NA,NA,NA,"0.00913554276784082","0.0223774183045831","0.00913554276784083","0.0246733275352608","0.0512194081781278","0.0209102358272915","0","0","0","0.189522089774409","0.0652725046844497","0.0266473884517211","0.178169459915932","0.0648543689626515","0.0264766852581151","0.588028697187937","0.0723914897886843","0.0295537019503626","0","0","0","0","0","0","0","0","0",27.2292454273774,3.14417972123003,1.2836059961033,2458.5,"3.14417972123003","1.2836059961033",1
"2154","pseudomyrmex rubiginosus",5,0.400347911019155,0.0545357496022336,0.0243891286629003,113.406552234889,15.3490251271782,6.86429271454455,101.150832455012,14.9792317888243,6.69891610610738,90.7708823848799,12.9941971821231,5.81118164245267,NA,NA,NA,NA,NA,NA,"0","0","0","0.0302987801529859","0.0400444063865197","0.0179084029597769","0","0","0","0.191288576303355","0.0434201925361308","0.0194181004213835","0.17003481220363","0.0439601105456793","0.0196595590957088","0.555268422608278","0.0601922554006988","0.0269187949589983","0","0","0","0","0","0","0","0","0",25.4734051689379,4.46006887358085,1.99460343713154,2561.6,"4.46006887358085","1.99460343713154",1
"2155","pseudomyrmex pictus",3,0.560969305717404,0.0272505628671599,0.0157331198069236,178.858953241734,11.839851423485,6.83574140651424,145.176967468479,7.5423373377461,4.35457049226667,107.235392674142,4.74991444870418,2.74236438558705,NA,NA,NA,NA,NA,NA,"0.14464624976875","0.0363277521365416","0.0209738374750863","0.327833345807165","0.0529764821100238","0.0305859862069416","0.179463485314846","0.0484977093798846","0.0280001655655566","0.363918279908157","0.0270200272891068","0.0156000200288768","0.246339838915533","0.0207436989718238","0.011976380185371","0.298592340228492","0.0464307898960196","0.0268068290451539","0","0","0","0","0","0","0","0","0",26.2944427713513,0.950166299098129,0.548578768559215,2493,"0.950166299098129","0.548578768559215",1
"2156","pseudomyrmex subtilissimus",4,0.514615495364017,0.0529753357002281,0.0264876678501141,164.414359452964,12.2629448063917,6.13147240319585,135.792497419757,13.8835911258643,6.94179556293215,98.0395431826852,14.9757760460757,7.48788802303787,NA,NA,NA,NA,NA,NA,"0.102208432480202","0.023858255403628","0.011929127701814","0.302279735256595","0.0244917304605812","0.0122458652302906","0.182761443376343","0.0159763806285351","0.00798819031426757","0.383900222278408","0.057116364309107","0.0285581821545535","0.283194032577478","0.0642489683089125","0.0321244841544562","0.355237806066809","0.0480899796329087","0.0240449898164543","0","0","0","0","0","0","0","0","0",30.8112305166583,2.57524263389073,1.28762131694536,2913.25,"2.57524263389073","1.28762131694536",1
"2157","aphaenogaster iberica",6,0.382151290070739,0.126410595737633,0.0516069096064074,105.638739299342,35.2268820877492,14.3813143906957,96.4486214712083,34.1154721274097,13.9275831743826,89.2584186367347,29.7687852903265,12.1530557039616,NA,NA,NA,NA,NA,NA,"0","0","0","0.0247815928302626","0.0452658384674666","0.0184797011707566","0","0","0","0.120496344741078","0.0764625899275361","0.031215721622356","0.108974662618618","0.0702061286222881","0.0286615319901352","0.585730434120227","0.138144635638232","0.0563973113360614","0","0","0","0","0","0","0","0","0",42.5094740725474,15.4762679732679,6.31815994284726,1893.33333333333,"15.4762679732679","6.31815994284726",1
"2158","aphaenogaster splendida",6,0.47811526212599,0.0937742624788402,0.0382831823464961,159.349769218145,34.4698351902399,14.0722512889866,125.366580343477,27.195197452654,11.1023928688732,84.4890144661101,17.9719227839107,7.33700675288009,NA,NA,NA,NA,NA,NA,"0.143549407078788","0.0850175978141978","0.0347082889669905","0.33247316403424","0.15215070210357","0.062115264026659","0.20282891760601","0.123072558162309","0.0502441614727768","0.424090849394648","0.0986710466129888","0.0402822860980328","0.320899997441629","0.0653456381528136","0.0266772450651563","0.37509894424257","0.135175824275451","0.0551852991724963","0","0","0","0","0","0","0","0","0",23.0026056361578,6.11125837621886,2.49491078467431,1580.16666666667,"6.11125837621886","2.49491078467431",2
"2159","messor semirufus",8,0.42041096620186,0.0489240474322178,0.0172972628512068,126.925830246396,19.5347498447944,6.90657704201848,97.3636391294024,10.2917611444932,3.63868704781169,87.745937299741,11.9137594393132,4.21215004448181,NA,NA,NA,NA,NA,NA,"0.110099967529059","0.0979420801946208","0.0346277545345665","0.118373243799933","0.122780064854558","0.0434093082265912","0.00947316645932805","0.0179171438835802","0.00633466696978731","0.226662306712684","0.174626184893456","0.0617396797554491","0.183952766341959","0.150578867552867","0.0532376691750115","0.502251646092564","0.0766068621364485","0.0270846158510528","0","0","0","0","0","0","0","0","0",29.3191452766872,6.50278731401761,2.29908250317785,1772.125,"6.50278731401761","2.29908250317785",1
"2160","messor capitatus",8,0.340588673665155,0.0417403789097755,0.0147574524881991,93.2133538247489,14.0862118689378,4.98022796687816,84.2919960956225,9.34557155348918,3.30415850976815,81.3956014303102,13.4345544741369,4.74983228544115,NA,NA,NA,NA,NA,NA,"0","0","0","0.0266139035963827","0.0535597077923245","0.0189362162891613","0.00279879459986203","0.00791618656284292","0.00279879459986203","0.0822544256792711","0.148712916766107","0.0525779559476724","0.0802495872436353","0.141181400445235","0.0499151628161194","0.630892200108412","0.0546448198589693","0.0193198613394973","0","0","0","0","0","0","0","0","0",33.0525115564584,7.44644654752223,2.63271642474806,1446.125,"7.44644654752223","2.63271642474806",1
"2161","aphaenogaster lamellidens",6,0.428375955788156,0.115550302619245,0.0471732135068887,133.291184769853,25.8737741424509,10.5629240615037,98.2786535200191,33.1961110533938,13.5522555875965,85.1805526821062,35.137298659211,14.3447421091411,NA,NA,NA,NA,NA,NA,"0.157529355216259","0.0994237136999684","0.0405895611495806","0.169974932237962","0.0957183355972236","0.0390768468736129","0.00708245723101956","0.017348406341083","0.00708245723101956","0.325960334717488","0.133974644122067","0.0546949194283383","0.274484024288778","0.141854748272725","0.0579119584765215","0.477289471490771","0.101465780950788","0.0414232316137399","0","0","0","0","0","0","0","0","0",27.7880647232397,18.5822058951232,7.58615378973156,2021.16666666667,"18.5822058951232","7.58615378973156",1
"2162","messor piceus",4,0.42513020452219,0.0411167312777559,0.0205583656388779,113.791782750345,9.17408219160574,4.58704109580287,104.417370422237,12.3140666636826,6.15703333184129,103.431146482658,12.8398594688534,6.4199297344267,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0352827684277383","0.0252837768466066","0.0126418884233033","0.0221983672608954","0.0151830750759891","0.00759153753799453","0.55375771470453","0.0359767929082578","0.0179883964541289","0","0","0","0","0","0","0","0","0",37.7949264469077,17.6917031385276,8.84585156926379,1710.25,"17.6917031385276","8.84585156926379",1
"2163","messor striatifrons",8,0.430737888130921,0.0814040635497753,0.0287806826760934,119.688961219103,19.1902137303091,6.78476513056039,104.527547133492,24.1130760037581,8.52525977876197,99.9873617276672,22.7997958601206,8.06094513118012,NA,NA,NA,NA,NA,NA,"0.0102539719108615","0.0140930071210796","0.00498263045131283","0.0128299924912141","0.0248876404932204","0.00879910968024453","0","0","0","0.0980281980272109","0.0947495702362602","0.0334990318142853","0.0798899165276612","0.094439288901074","0.0333893307961924","0.53063152463097","0.0752557401188594","0.026606922080629","0","0","0","0","0","0","0","0","0",31.4490456724937,9.45891874026592,3.34423279196727,1730.75,"9.45891874026592","3.34423279196727",1
"2164","pheidole pulchella",7,0.413478612342272,0.058388335478665,0.0220687164490796,136.057565259713,27.8624406670694,10.5310127034797,99.0243428432047,22.3305790183861,8.4401655306752,74.816527034846,7.67202190540388,2.89975171639122,NA,NA,NA,NA,NA,NA,"0.165221439945299","0.0647309891914513","0.0244660142171129","0.233064559559688","0.176628955549114","0.0667594701022913","0.10085935149985","0.138525219096841","0.0523576114344254","0.375531305938328","0.144061490676393","0.0544501254044268","0.308838224598632","0.104303169702356","0.039422892569743","0.466440920550146","0.109264473204194","0.0412980890332539","0","0","0","0","0","0","0","0","0",23.2674259933934,3.76868419626061,1.42442873617784,2257.14285714286,"3.76868419626061","1.42442873617784",1
"2165","pheidole elisae",12,0.405062641214563,0.102988707868055,0.0297302791055566,137.568545803167,37.3614262102015,10.7853147398841,100.047150414142,31.3971574925395,9.06357866505338,69.0134012162598,20.6326009238953,5.95611884874652,NA,NA,NA,NA,NA,NA,"0.168721936308111","0.105452811464887","0.0304416045430276","0.28923852656938","0.176727475901955","0.0510168278925985","0.137695998331606","0.123340709976479","0.03560539605348","0.443560789220754","0.153796925011765","0.0443973480280396","0.367755217672219","0.122766949132183","0.0354397655645275","0.460515506654246","0.146515396902751","0.0422953519211141","0","0","0","0","0","0","0","0","0",25.4575172160576,4.65521356772576,1.34384440323083,1975.25,"4.65521356772576","1.34384440323083",1
"2166","pheidole makilingi",4,0.391629629891863,0.0483014971908553,0.0241507485954277,129.205535793349,16.6122115142231,8.30610575711154,96.6807761850401,15.2492138222453,7.62460691112266,70.5255754515015,8.39098803948258,4.19549401974129,NA,NA,NA,NA,NA,NA,"0.138260587597483","0.0366289533457652","0.0183144766728826","0.258312406751263","0.0558572567400793","0.0279286283700397","0.0740644625278329","0.072326362597026","0.036163181298513","0.444325143584307","0.0217360049867756","0.0108680024933878","0.387941104734041","0.0218169060776257","0.0109084530388128","0.493311624339809","0.0651459275067572","0.0325729637533786","0","0","0","0","0","0","0","0","0",31.1471198620024,4.14208451381306,2.07104225690653,1968.75,"4.14208451381306","2.07104225690653",1
"2167","pheidole sericella",11,0.515153198355976,0.0840582657874506,0.0253445207404492,178.098235255132,26.8307176792276,8.08976576345029,134.364647312518,25.0818709846098,7.56246864509569,84.6298959064153,21.7431843784797,6.55581675735763,NA,NA,NA,NA,NA,NA,"0.215565392352111","0.0904554518468391","0.0272733449107296","0.426060682246148","0.113090934650216","0.0340981997659426","0.257343590065627","0.092342095871978","0.0278421894874888","0.470445741499445","0.0996641722160678","0.0300498785710964","0.334094678017619","0.0922712964566535","0.027820842660579","0.301575548019089","0.105218500702853","0.0317245716213737","0","0","0","0","0","0","0","0","0",27.3545431950679,6.0180676240856,1.81451566109796,1833.09090909091,"6.0180676240856","1.81451566109796",1
"2168","crematogaster kohli",10,0.33613730223943,0.061949128699589,0.0195900345753606,92.630743210741,15.4328906612936,4.880308537003,84.4529582088543,18.300748742871,5.78720489139354,78.7992809313684,19.5311230857627,6.17628342121064,NA,NA,NA,NA,NA,NA,"0","0","0","0.0205879797787941","0.0348758829214456","0.0110287225441135","0.00100291943453702","0.00317150972278512","0.00100291943453702","0.120155863389975","0.111682717494307","0.0353171762559142","0.122428206514223","0.102734863496148","0.0324876163754317","0.628503328484246","0.0743171747203132","0.0235011541384877","0","0","0","0","0","0","0","0","0",27.0052545822303,8.16929178502247,2.58335689111736,1771.1,"8.16929178502247","2.58335689111736",2
"2169","pheidole incurvata",3,0.408179436254202,0.0723236416980845,0.0417560740031631,153.375028320524,25.5798068554005,14.7685083737841,99.3738979809963,13.5711255575621,7.83529299386469,54.7964841691191,11.8853299647153,6.86199845453593,NA,NA,NA,NA,NA,NA,"0.294164428952246","0.0761330343203355","0.0439554278590687","0.458324033822711","0.0635152005646304","0.0366705181436224","0.232089089049574","0.0259643741205797","0.0149905383878569","0.61869239997957","0.0571513726708593","0.0329963603960772","0.494014832037991","0.0847410604370171","0.0489252740547262","0.398529300703827","0.100312968060394","0.0579157191128788","0","0","0","0","0","0","0","0","0",22.9980894051641,6.15182634442993,3.55175859596445,3247.33333333333,"6.15182634442993","3.55175859596445",1
"2170","crematogaster onusta",4,0.262120115711893,0.075067567566262,0.037533783783131,83.548298170453,26.6741706785874,13.3370853392937,63.4817024208416,18.4221439623579,9.21107198117894,50.1329608426122,12.4174840921232,6.20874204606159,NA,NA,NA,NA,NA,NA,"0.0446859267273522","0.049052488292346","0.024526244146173","0.110987112290903","0.0819807929614794","0.0409903964807397","0.000817020695399517","0.00163404139079903","0.000817020695399517","0.339531884140571","0.139604326122659","0.0698021630613293","0.353465272789136","0.110442727072949","0.0552213635364746","0.672359615017831","0.104604590896421","0.0523022954482105","0","0","0","0","0","0","0","0","0",24.5492910308085,7.92811350631462,3.96405675315731,1400,"7.92811350631462","3.96405675315731",1
"2171","pheidole amplificata",3,0.49101566777914,0.0423278643667898,0.0244380038863881,181.745266099756,12.6381282212473,7.29662673059011,129.162211594942,12.0081404746813,6.93290313552407,68.6727244676053,10.59388445948,6.1163820444446,NA,NA,NA,NA,NA,NA,"0.283638647339934","0.0175497013254374","0.0101323247844388","0.522345168177554","0.0348055917006368","0.0200950177376669","0.333799588114442","0.0329001052956769","0.0189948846488261","0.56443592729342","0.0543906719604559","0.0314024690977738","0.401334075324083","0.0567979188590482","0.032792293742682","0.287273466275467","0.0495612871421461","0.0286142224729024","0","0","0","0","0","0","0","0","0",25.1759533609338,3.35014210280391,1.93420544487734,2094,"3.35014210280391","1.93420544487734",1
"2172","crematogaster pseudinermis",4,0.438191171083061,0.0733413775507741,0.036670688775387,158.020576601619,23.7541334662025,11.8770667331013,107.780952477192,19.2536695846818,9.62683479234089,65.4569206507419,16.4639906501667,8.23199532508337,NA,NA,NA,NA,NA,NA,"0.270945486574106","0.0469745699583103","0.0234872849791552","0.43023745405648","0.0788524718706593","0.0394262359353297","0.21174456083086","0.0736044147840465","0.0368022073920233","0.560592817837057","0.0887130727410757","0.0443565363705379","0.43860932300023","0.0906712326066149","0.0453356163033074","0.380311464307376","0.0931534645733433","0.0465767322866716","0","0","0","0","0","0","0","0","0",25.9930942436212,3.99152029048344,1.99576014524172,1270.25,"3.99152029048344","1.99576014524172",1
"2173","crematogaster capensis",5,0.415572555669524,0.0594866875134252,0.0266032554072613,133.942493987593,24.4981045638725,10.9558854249434,98.7477837085875,18.90072780748,8.45266244034917,77.9995094038638,8.2150364600089,3.67387599244383,NA,NA,NA,NA,NA,NA,"0.157537174659346","0.0535908822407363","0.0239665711328945","0.223005076974327","0.11903538781979","0.0532342437786201","0.0474859309891934","0.1061817696667","0.0474859309891934","0.37800951600913","0.0656617219113358","0.0293648147426869","0.318252606961532","0.029029398721019","0.0129823417772288","0.474735317695712","0.0960709982896961","0.0429642565684053","0","0","0","0","0","0","0","0","0",20.899190882052,3.85971079592216,1.72611514263435,1187.4,"3.85971079592216","1.72611514263435",3
"2174","crematogaster ruspolii",7,0.382109773889767,0.0881330182303267,0.033311149790138,111.192161608699,28.6725253457223,10.8371959321396,92.1805593919944,23.09906970878,8.73062770948242,83.7933963161431,24.9935428431435,9.44667124934229,NA,NA,NA,NA,NA,NA,"0.0704329403373881","0.0907582232599917","0.0343033840257166","0.100306902007836","0.137184899442517","0.051851018222615","0.0226310552438316","0.0409923335907439","0.0154936457630439","0.184476788928428","0.20510389478741","0.0775219855054633","0.162872515748284","0.168084262510653","0.0635298797009836","0.557693090638232","0.117567972998263","0.0444365169570515","0","0","0","0","0","0","0","0","0",31.9398520493006,12.4237403114851,4.69573245963397,1719.42857142857,"12.4237403114851","4.69573245963397",2
"2175","crematogaster cephalotes",3,0.381700116457749,0.0675512749872188,0.0390007467979732,112.089132417841,22.9980099023231,13.2779072079319,90.4664441254694,17.6529446307419,10.1919323345484,83.3442444615092,15.0076217447855,8.66465445424797,NA,NA,NA,NA,NA,NA,"0.0609275125511905","0.055312343431741","0.0319345963698247","0.0789704925746944","0.0802100551650866","0.0463092969412775","0","0","0","0.195619984271996","0.169413903526454","0.0978111628054638","0.173893147783422","0.152465370947883","0.0880259229588567","0.560434774831995","0.0901882741267572","0.052070224344831","0","0","0","0","0","0","0","0","0",33.8337377048417,8.14431768872324,4.70212400995019,1570.66666666667,"8.14431768872324","4.70212400995019",1
"2176","crematogaster solers",4,0.425462620462936,0.0425343089847743,0.0212671544923872,135.492312950625,11.3154437919639,5.65772189598193,100.54040821502,13.1673961887144,6.58369809435719,81.4936234854721,11.5813479579196,5.79067397895982,NA,NA,NA,NA,NA,NA,"0.158204667171883","0.0220877538055131","0.0110438769027566","0.21833068077088","0.0626463693519401","0.03132318467597","0.028426625562815","0.0195696398506273","0.00978481992531364","0.374340303530785","0.0715793104264214","0.0357896552132107","0.314440485918423","0.0680402681064179","0.0340201340532089","0.468657596272058","0.0443742893802504","0.0221871446901252","0","0","0","0","0","0","0","0","0",40.0790247391868,13.3213434744122,6.66067173720611,1527,"13.3213434744122","6.66067173720611",1
"2177","crematogaster ransonneti",4,0.456056476615019,0.0944457511999392,0.0472228755999696,163.335443197399,21.180028270542,10.590014135271,116.861575400112,23.6643828091756,11.8321914045878,69.2533598762604,29.3627130622584,14.6813565311292,NA,NA,NA,NA,NA,NA,"0.242303194291238","0.0522317031524143","0.0261158515762071","0.436196142134794","0.0763418113769167","0.0381709056884583","0.24858062271436","0.070332974548138","0.035166487274069","0.556780012301715","0.147571616807459","0.0737858084037297","0.424738873636308","0.139605183534528","0.069802591767264","0.359468850206278","0.0830589343942822","0.0415294671971411","0","0","0","0","0","0","0","0","0",25.1107246026709,5.39824769789212,2.69912384894606,1950.25,"5.39824769789212","2.69912384894606",1
"2178","crematogaster gutenbergi",4,0.37873185392139,0.022308698907863,0.0111543494539315,129.680425865411,15.4409956285377,7.72049781426885,89.1801953220925,5.0731039183749,2.53655195918745,63.4728196344979,8.65662113537123,4.32831056768562,NA,NA,NA,NA,NA,NA,"0.197214428580033","0.108833758647852","0.0544168793239259","0.287359836096549","0.136769740694768","0.0683848703473841","0.0918224546501613","0.0614550805352632","0.0307275402676316","0.483438565009266","0.134662284916572","0.067331142458286","0.417464384975908","0.102396395877606","0.0511981979388032","0.491449310331722","0.0605529240334812","0.0302764620167406","0","0","0","0","0","0","0","0","0",38.7495911853756,7.55580534234282,3.77790267117141,1393.75,"7.55580534234282","3.77790267117141",1
"2179","crematogaster excisa",7,0.401419113085617,0.143504605311583,0.0542396425209897,135.638828945893,49.1639292457955,18.58221860845,98.472637407056,38.0136015187309,14.3677908652099,69.0849187277715,24.6037399991285,9.29933962282664,NA,NA,NA,NA,NA,NA,"0.176111073060313","0.0882606221914703","0.0333593795540656","0.29108291740361","0.153586782523584","0.0580503473177093","0.122882599876573","0.0990944067389344","0.0374541652212434","0.446561178998205","0.0664800623298018","0.0251271017241041","0.378510668104523","0.0517136048386705","0.0195459054002555","0.468083023741596","0.192799722532531","0.0728714455233335","0","0","0","0","0","0","0","0","0",25.1773785053351,7.23923095246218,2.73617211193945,1495,"7.23923095246218","2.73617211193945",4
"2180","crematogaster oscaris",4,0.279469635583173,0.0793191166572222,0.0396595583286111,77.4194350452783,20.2905687984776,10.1452843992388,68.1524591368014,18.9462760042743,9.47313800213715,65.1100791021397,20.1990879732057,10.0995439866029,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.103435346761082","0.0607457618694178","0.0303728809347089","0.12512448674714","0.0855676204418421","0.042783810220921","0.696394372371458","0.0795708580332456","0.0397854290166228","0","0","0","0","0","0","0","0","0",27.5000866026972,4.68075649947585,2.34037824973792,939.75,"4.68075649947585","2.34037824973792",1
"2181","pheidole bergi",10,0.455170676268039,0.0692557642783512,0.0219005956215317,153.784186506898,21.2431493489935,6.71767366179425,108.209959634388,21.0402056840857,6.65349724001319,78.3528583898016,15.6094353612,4.93613687305651,NA,NA,NA,NA,NA,NA,"0.237763661989864","0.0521972897075469","0.0165062323163512","0.338332959286402","0.0633738418016941","0.0200405684168542","0.111542994768471","0.072411368282596","0.0228984852262279","0.460266807155429","0.0594531931135014","0.0188007504408502","0.364122526642716","0.0682364589006091","0.0215782629590394","0.396924758796478","0.0833064680352685","0.0263438182815461","0","0","0","0","0","0","0","0","0",26.94435665052,3.94256678834302,1.24674908784989,2117.3,"3.94256678834302","1.24674908784989",1
"2182","monomorium andrei",10,0.544961822976728,0.0611185198949227,0.0193273730086271,186.029405368982,19.1837218176469,6.06642549428297,142.478278966683,15.8644648402951,5.0167842754992,91.9011243491498,14.168864382513,4.48058833067763,NA,NA,NA,NA,NA,NA,"0.217566577681569","0.0449843401812883","0.0142252974012703","0.431578485987788","0.0530026346406375","0.0167609047454155","0.267794664479404","0.0351945763600375","0.0111295022582437","0.450408088920666","0.0587573172504616","0.0185806951712561","0.30844849732264","0.0681379964575531","0.0215471264006352","0.27047292012164","0.0752302816378311","0.0237899038991489","0","0","0","0","0","0","0","0","0",23.1977051286083,4.42151626471118,1.39820621079673,1557.1,"4.42151626471118","1.39820621079673",4
"2183","monomorium butteli",8,0.565751629994921,0.0719969837088758,0.0254547777027617,184.5649798311,20.3513877822502,7.1953021536931,153.412980509885,19.9924187649086,7.06838744049402,103.96835146631,18.7728775810417,6.63721451996976,NA,NA,NA,NA,NA,NA,"0.119654074724792","0.0431253049438934","0.0152470977832824","0.358441476910956","0.0582608502926704","0.0205983211598208","0.258669197204044","0.0578384303519964","0.0204489731575412","0.380620776352765","0.0734534747701083","0.0259697250558293","0.25375928334157","0.0818955372178416","0.0289544448578255","0.276215765368237","0.0798093638519617","0.0282168711909533","0","0","0","0","0","0","0","0","0",17.0858000746558,3.42707369786589,1.21165352569351,1585,"3.42707369786589","1.21165352569351",2
"2184","vollenhovia piroskae",7,0.359137564083304,0.0604233883105279,0.0228378941202206,113.016480094756,18.5181729773242,6.99921149046804,84.3997474506201,18.8989666703836,7.14313797799048,70.1436775877288,13.6830340589657,5.17170075726429,NA,NA,NA,NA,NA,NA,"0.0967438055926357","0.062510094402303","0.0236265948885235","0.138727885955239","0.0810858614258917","0.0306475748823364","0.0163548644586955","0.0285929639442473","0.0108071245489593","0.339635052679878","0.0728208029857923","0.0275236764246337","0.31392131655472","0.0685190144151387","0.0258977531745295","0.556798117275467","0.0726202861855849","0.0274478881979139","0","0","0","0","0","0","0","0","0",25.2855979626789,5.46972148918169,2.0673604001658,1931.57142857143,"5.46972148918169","2.0673604001658",2
"2185","allomerus octoarticulatus",9,0.496270204887441,0.06936473661536,0.0231215788717867,170.159236465113,21.0922826758158,7.03076089193859,129.305714171866,18.4843709737512,6.16145699125039,82.9385680274817,17.8553056904505,5.95176856348352,NA,NA,NA,NA,NA,NA,"0.200526350528739","0.0632499668694776","0.0210833222898259","0.402824637566384","0.078895722250156","0.0262985740833853","0.240408485069553","0.0720096039931287","0.0240032013310429","0.476216262762088","0.0756946839065094","0.0252315613021698","0.351741230736317","0.077570355040755","0.025856785013585","0.3327088766074","0.082714834022807","0.0275716113409357","0","0","0","0","0","0","0","0","0",26.9057230383336,9.09334556196313,3.03111518732104,2187.66666666667,"9.09334556196313","3.03111518732104",1
